,customer_id,order_id,product_name,order_date
609,C_ID_44416,O_ID_3037454,Belkin F9M820V08 8 Outlet Surge,5/6/2022
610,C_ID_47774,O_ID_3000611,Square Credit Card Reader,27-01-2022
611,C_ID_41827,O_ID_3000612,Konftel 250 Conference phone - Charcoal black,8/1/2022
612,C_ID_47193,O_ID_3000613,Mitel 5320 IP Phone VoIP phone,7/2/2022
613,C_ID_42626,O_ID_3000614,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",6/6/2021
614,C_ID_46199,O_ID_3000615,Staples in misc. colors,30-03-2021
615,C_ID_48468,O_ID_3000616,"Hon Metal Bookcases, Gray",5/4/2021
616,C_ID_51009,O_ID_3000617,Global Commerce Series High-Back Swivel/Tilt Chairs,31-01-2021
617,C_ID_46229,O_ID_3000618,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",24-02-2021
618,C_ID_42882,O_ID_3000619,Avery Premier Heavy-Duty Binder with Round Locking Rings,31-01-2021
619,C_ID_46827,O_ID_3000620,Xerox 1902,27-03-2021
620,C_ID_48684,O_ID_3000621,"Global Geo Office Task Chair, Gray",12/6/2021
621,C_ID_59203,O_ID_3000622,Boston 16750 Black Compact Battery Pencil Sharpener,15-12-2022
622,C_ID_56778,O_ID_3000623,Ibico Standard Transparent Covers,27-01-2021
623,C_ID_58948,O_ID_3000624,Staple envelope,19-01-2022
624,C_ID_58643,O_ID_3000625,Eldon Wave Desk Accessories,28-02-2021
625,C_ID_60560,O_ID_3000626,GBC DocuBind P400 Electric Binding System,16-03-2021
626,C_ID_58184,O_ID_3000627,OIC Binder Clips,24-12-2022
627,C_ID_51721,O_ID_3000628,Xerox 1892,13-06-2021
628,C_ID_58348,O_ID_3000629,Texas Instruments TI-34 Scientific Calculator,5/1/2021
629,C_ID_56329,O_ID_3000630,Plantronics Cordless Phone Headset with In-line Volume - M214C,15-12-2022
630,C_ID_55978,O_ID_3000631,Xerox 1925,5/1/2021
631,C_ID_29476,O_ID_3000632,"Hon Metal Bookcases, Black",6/4/2021
632,C_ID_30910,O_ID_3000633,Honeywell Quietcare HEPA Air Cleaner,27-11-2022
633,C_ID_27335,O_ID_3000634,Nontoxic Chalk,6/1/2021
634,C_ID_26901,O_ID_3000635,Storex DuraTech Recycled Plastic Frosted Binders,28-01-2021
635,C_ID_28537,O_ID_3000636,"Array Parchment Paper, Assorted Colors",27-11-2022
636,C_ID_26868,O_ID_3000637,Xerox 2,6/1/2021
637,C_ID_30751,O_ID_3000638,Safco Industrial Wire Shelving System,6/10/2021
638,C_ID_42121,O_ID_3000639,Okidata C331dn Printer,29-01-2021
639,C_ID_73720,O_ID_3000640,HTC One Mini,22-11-2021
640,C_ID_26647,O_ID_3000641,Stacking Trays by OIC,14-04-2021
641,C_ID_51144,O_ID_3000642,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,22-02-2021
642,C_ID_29968,O_ID_3000644,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,31-12-2022
643,C_ID_74389,O_ID_3000645,"OIC #2 Pencils, Medium Soft",25-12-2022
644,C_ID_44180,O_ID_3000646,Newell 341,30-12-2022
645,C_ID_27173,O_ID_3000647,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",15-12-2022
646,C_ID_73718,O_ID_3000648,"Wilson Jones 1"" Hanging DublLock Ring Binders",17-12-2022
647,C_ID_27173,O_ID_3000649,"Avery Trapezoid Extra Heavy Duty 4"" Binders",17-12-2022
648,C_ID_29337,O_ID_3000650,Staple envelope,2/11/2021
649,C_ID_72538,O_ID_3000651,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",14-11-2021
650,C_ID_29162,O_ID_3000652,Recycled Eldon Regeneration Jumbo File,4/11/2021
651,C_ID_26714,O_ID_3000653,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29-01-2021
652,C_ID_72520,O_ID_3000654,Epson Perfection V600 Photo Scanner,12/4/2021
653,C_ID_29162,O_ID_3000655,Polycom SoundStation2 EX Conference phone,30-12-2022
654,C_ID_29772,O_ID_3000656,Konftel 250 Conference phone - Charcoal black,2/2/2021
655,C_ID_26727,O_ID_3000657,GE 2-Jack Phone Line Splitter,26-02-2021
656,C_ID_47197,O_ID_3000658,Wireless Extenders zBoost YX545 SOHO Signal Booster,25-12-2022
657,C_ID_46150,O_ID_3000659,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",25-11-2022
658,C_ID_28379,O_ID_3000660,"Padded Folding Chairs, Black, 4/Carton",25-12-2022
659,C_ID_74923,O_ID_3000661,SpineVue Locking Slant-D Ring Binders by Cardinal,27-01-2021
660,C_ID_74851,O_ID_3000662,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,31-08-2021
661,C_ID_62092,O_ID_3037471,Poly String Tie Envelopes,7/4/2022
662,C_ID_34492,O_ID_3038248,Flat Face Poster Frame,30-06-2022
663,C_ID_73751,O_ID_3000665,Panasonic Kx-TS550,29-01-2022
664,C_ID_32427,O_ID_3038254,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",23-06-2022
665,C_ID_38177,O_ID_3038288,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,10/5/2022
666,C_ID_45798,O_ID_3000668,Sony 64GB Class 10 Micro SDHC R40 Memory Card,29-01-2022
667,C_ID_46585,O_ID_3000669,Acrylic Self-Standing Desk Frames,9/12/2022
668,C_ID_40922,O_ID_3038313,Recycled Easel Ring Binders,11/4/2022
669,C_ID_37712,O_ID_3038318,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,11/5/2022
670,C_ID_41974,O_ID_3000672,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",7/7/2022
671,C_ID_74741,O_ID_3000673,Plantronics 81402,19-03-2022
672,C_ID_27047,O_ID_3000674,KI Adjustable-Height Table,8/12/2022
673,C_ID_54773,O_ID_3039614,Logitech G19 Programmable Gaming Keyboard,19-04-2022
674,C_ID_55325,O_ID_3039661,Avery 52,17-06-2022
675,C_ID_72408,O_ID_3000677,Global Leather Executive Chair,26-02-2022
676,C_ID_55325,O_ID_3039676,"Executive Impressions 14"" Two-Color Numerals Wall Clock",23-04-2022
677,C_ID_59787,O_ID_3039686,Large Capacity Hanging Post Binders,16-06-2022
678,C_ID_41507,O_ID_3000680,Staples,7/8/2022
679,C_ID_59862,O_ID_3000681,Xerox 1995,6/8/2022
680,C_ID_42895,O_ID_3042369,Wilson Jones Active Use Binders,1/6/2022
681,C_ID_51798,O_ID_3000683,"Dixon My First Ticonderoga Pencil, #2",6/11/2022
682,C_ID_61530,O_ID_3000684,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",26-03-2022
683,C_ID_59995,O_ID_3000685,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",7/3/2022
684,C_ID_31336,O_ID_3043533,Sony 32GB Class 10 Micro SDHC R40 Memory Card,1/6/2022
685,C_ID_53345,O_ID_3045360,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",10/4/2022
686,C_ID_59913,O_ID_3000688,GBC Recycled Regency Composition Covers,8/2/2022
687,C_ID_52470,O_ID_3000689,Cardinal Poly Pocket Divider Pockets for Ring Binders,9/10/2022
688,C_ID_56667,O_ID_3000690,Staples,6/1/2022
689,C_ID_60400,O_ID_3045362,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,10/4/2022
690,C_ID_59072,O_ID_3000692,Xerox 225,6/12/2022
691,C_ID_48708,O_ID_3046014,"Eldon Base for stackable storage shelf, platinum",18-04-2022
692,C_ID_46972,O_ID_3047578,Newell 31,11/5/2022
693,C_ID_53721,O_ID_3000695,Wilson SignalBoost 841262 DB PRO Amplifier Kit,8/3/2022
694,C_ID_63402,O_ID_3047588,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",12/6/2022
695,C_ID_60299,O_ID_3000697,"Logitech B530 USB Headset - headset - Full size, Binaural",16-03-2022
696,C_ID_64731,O_ID_3047633,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",10/6/2022
697,C_ID_63271,O_ID_3047646,iHome FM Clock Radio with Lightning Dock,24-06-2022
698,C_ID_57698,O_ID_3000700,Xerox 194,6/7/2022
699,C_ID_31017,O_ID_3048999,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",30-06-2022
700,C_ID_55688,O_ID_3000702,Advantus Panel Wall Certificate Holder - 8.5x11,30-01-2022
701,C_ID_56439,O_ID_3000703,Luxo Adjustable Task Clamp Lamp,25-03-2022
702,C_ID_58582,O_ID_3000704,Newell 322,8/7/2022
703,C_ID_25072,O_ID_3049378,Canon PC-428 Personal Copier,2/5/2022
704,C_ID_58411,O_ID_3000706,Wilson Jones Four-Pocket Poly Binders,7/11/2022
705,C_ID_61105,O_ID_3000707,Avery 516,6/1/2022
706,C_ID_30186,O_ID_3049413,"Eberhard Faber 3 1/2"" Golf Pencils",2/5/2022
707,C_ID_60299,O_ID_3000709,Fellowes Bankers Box Stor/Drawer Steel Plus,7/9/2022
708,C_ID_54923,O_ID_3000710,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",21-02-2022
709,C_ID_28301,O_ID_3049416,3M Organizer Strips,8/4/2022
710,C_ID_30571,O_ID_3049420,Xerox 1906,8/6/2022
711,C_ID_38422,O_ID_3053215,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",23-05-2022
712,C_ID_58247,O_ID_3000714,"Global High-Back Leather Tilter, Burgundy",6/1/2022
713,C_ID_54989,O_ID_3000715,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",23-01-2022
714,C_ID_61244,O_ID_3000716,"Situations Contoured Folding Chairs, 4/Set",6/12/2022
715,C_ID_59426,O_ID_3000717,Hon 2111 Invitation Series Corner Table,7/7/2022
716,C_ID_54570,O_ID_3000718,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",5/10/2022
717,C_ID_59849,O_ID_3000719,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",6/9/2022
718,C_ID_51885,O_ID_3000720,Prang Drawing Pencil Set,6/2/2022
719,C_ID_55583,O_ID_3000721,Avery Hidden Tab Dividers for Binding Systems,6/1/2022
720,C_ID_58728,O_ID_3000722,Wilson Jones Leather-Like Binders with DublLock Round Rings,6/3/2022
721,C_ID_60320,O_ID_3000723,Avery 49,21-01-2022
722,C_ID_56965,O_ID_3000724,Xerox 1895,29-01-2022
723,C_ID_54166,O_ID_3000725,Xerox 1967,5/10/2022
724,C_ID_38314,O_ID_3053216,Personal File Boxes with Fold-Down Carry Handle,22-04-2022
725,C_ID_32404,O_ID_3056430,Hon Deluxe Fabric Upholstered Stacking Chairs,5/4/2022
726,C_ID_32520,O_ID_3056442,Logitech Trackman Marble Mouse,29-04-2022
727,C_ID_54406,O_ID_3000729,9-3/4 Diameter Round Wall Clock,1/3/2022
728,C_ID_39220,O_ID_3056465,GBC VeloBinder Strips,21-04-2022
729,C_ID_37295,O_ID_3056471,Avery Hidden Tab Dividers for Binding Systems,26-04-2022
730,C_ID_54129,O_ID_3000732,Easy-staple paper,1/2/2022
731,C_ID_51443,O_ID_3000733,Xerox 200,23-02-2022
732,C_ID_54923,O_ID_3000734,Xerox 1881,26-02-2022
733,C_ID_56694,O_ID_3000735,Polycom VVX 310 VoIP phone,5/8/2022
734,C_ID_52855,O_ID_3000736,Cisco SPA508G,5/8/2022
735,C_ID_54732,O_ID_3000737,Cisco SPA112 2 Port Phone Adapter,20-03-2022
736,C_ID_54253,O_ID_3000738,"Safco Chair Connectors, 6/Carton",5/1/2022
737,C_ID_35415,O_ID_3056475,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,16-04-2022
738,C_ID_33690,O_ID_3056485,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",18-04-2022
739,C_ID_39730,O_ID_3056501,Enermax Aurora Lite Keyboard,2/6/2022
740,C_ID_44295,O_ID_3056551,Nontoxic Chalk,25-04-2022
741,C_ID_45191,O_ID_3056555,Xerox 1886,5/6/2022
742,C_ID_49586,O_ID_3056557,"Hot File 7-Pocket, Floor Stand",29-04-2022
743,C_ID_57810,O_ID_3000745,Xerox 1949,7/12/2022
744,C_ID_56056,O_ID_3000746,Xerox 195,5/3/2022
745,C_ID_55844,O_ID_3057625,"OIC Colored Binder Clips, Assorted Sizes",16-05-2022
746,C_ID_56056,O_ID_3000748,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",24-01-2022
747,C_ID_59762,O_ID_3000749,GE DSL Phone Line Filter,26-01-2022
748,C_ID_55137,O_ID_3057635,Xerox 1958,7/5/2022
749,C_ID_56723,O_ID_3057650,WD My Passport Ultra 1TB Portable External Hard Drive,6/6/2022
750,C_ID_61248,O_ID_3057664,Tennsco Double-Tier Lockers,31-05-2022
751,C_ID_52699,O_ID_3000753,"BOSTON Ranger #55 Pencil Sharpener, Black",5/10/2022
752,C_ID_52699,O_ID_3000754,Newell 315,23-03-2022
753,C_ID_54814,O_ID_3057677,Wilson Jones Easy Flow II Sheet Lifters,17-05-2022
754,C_ID_52209,O_ID_3000756,Eldon Fold 'N Roll Cart System,25-01-2022
755,C_ID_54433,O_ID_3000757,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,29-03-2022
756,C_ID_58540,O_ID_3057690,Texas Instrument TI-15 Fraction Calculator,16-06-2022
757,C_ID_61401,O_ID_3000759,iOttie HLCRIO102 Car Mount,8/11/2022
758,C_ID_58530,O_ID_3000760,Advantus Push Pins,6/8/2022
759,C_ID_59461,O_ID_3000761,Maxell 4.7GB DVD-R 5/Pack,23-01-2022
760,C_ID_25115,O_ID_3057744,Model L Table or Wall-Mount Pencil Sharpener,20-04-2022
761,C_ID_57058,O_ID_3000763,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8/11/2022
762,C_ID_52396,O_ID_3000764,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",6/8/2022
763,C_ID_59686,O_ID_3000765,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",17-03-2022
764,C_ID_51457,O_ID_3000766,Acco Hanging Data Binders,24-03-2022
765,C_ID_47015,O_ID_3057792,GBC Instant Report Kit,6/4/2022
766,C_ID_59320,O_ID_3000768,Polycom VVX 310 VoIP phone,8/11/2022
767,C_ID_27937,O_ID_3057806,Xerox 1905,8/5/2022
768,C_ID_59399,O_ID_3000770,Nu-Dell Leatherette Frames,20-07-2022
769,C_ID_52844,O_ID_3000771,Westinghouse Clip-On Gooseneck Lamps,2/8/2022
770,C_ID_55426,O_ID_3000772,Newell 348,29-10-2022
771,C_ID_58530,O_ID_3000773,Ibico Plastic Spiral Binding Combs,18-08-2022
772,C_ID_51552,O_ID_3000774,Wilson Jones Custom Binder Spines & Labels,18-07-2022
773,C_ID_55864,O_ID_3000775,Clear Mylar Reinforcing Strips,16-09-2022
774,C_ID_58678,O_ID_3000776,Xerox 189,24-09-2022
775,C_ID_58997,O_ID_3000777,Xerox 1897,16-07-2022
776,C_ID_54654,O_ID_3000778,Xerox 1965,14-09-2022
777,C_ID_51437,O_ID_3000779,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",15-04-2021
778,C_ID_59722,O_ID_3000780,"Hot File 7-Pocket, Floor Stand",22-09-2022
779,C_ID_58997,O_ID_3000781,Fellowes Neat Ideas Storage Cubes,3/11/2022
780,C_ID_57645,O_ID_3058724,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",26-04-2022
781,C_ID_55078,O_ID_3000783,"Maxell 74 Minute CD-R Spindle, 50/Pack",1/10/2021
782,C_ID_55508,O_ID_3000784,Global Troy Executive Leather Low-Back Tilter,1/12/2021
783,C_ID_59133,O_ID_3000785,Hon Every-Day Series Multi-Task Chairs,19-10-2021
784,C_ID_58997,O_ID_3000786,"Hon 30"" x 60"" Table with Locking Drawer",28-10-2021
785,C_ID_59480,O_ID_3000787,Acco 6 Outlet Guardian Basic Surge Suppressor,14-09-2022
786,C_ID_59185,O_ID_3058739,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",26-05-2022
787,C_ID_51610,O_ID_3058745,"Dixon My First Ticonderoga Pencil, #2",22-05-2022
788,C_ID_70531,O_ID_3000790,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",15-04-2021
789,C_ID_65591,O_ID_3000791,Griffin GC17055 Auxiliary Audio Cable,25-08-2022
790,C_ID_63461,O_ID_3000792,Global Comet Stacking Armless Chair,12/7/2022
791,C_ID_67586,O_ID_3000793,Safco Drafting Table,16-09-2022
792,C_ID_68141,O_ID_3000794,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",17-08-2022
793,C_ID_63306,O_ID_3000795,Newell 32,10/9/2022
794,C_ID_71451,O_ID_3000796,Crayola Colored Pencils,24-10-2021
795,C_ID_48206,O_ID_3000797,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,15-04-2021
796,C_ID_53045,O_ID_3058747,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",21-05-2022
797,C_ID_60934,O_ID_3058785,Nu-Dell Executive Frame,21-04-2022
798,C_ID_55684,O_ID_3058786,Newell 346,21-05-2022
799,C_ID_43581,O_ID_3000801,Wilson Jones Custom Binder Spines & Labels,18-07-2022
800,C_ID_47801,O_ID_3000802,Acme Softgrip Scissors,16-09-2022
801,C_ID_71599,O_ID_3059003,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",4/4/2022
802,C_ID_45471,O_ID_3000804,Microsoft Natural Keyboard Elite,10/10/2022
803,C_ID_71486,O_ID_3000805,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,18-08-2022
804,C_ID_71151,O_ID_3000806,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,19-10-2022
805,C_ID_69066,O_ID_3000807,VTech DS6151,1/8/2022
806,C_ID_48206,O_ID_3000808,AT&T CL2909,24-10-2021
807,C_ID_66071,O_ID_3000809,Staple-based wall hangings,1/12/2021
808,C_ID_67191,O_ID_3000810,Xerox 1966,17-09-2021
809,C_ID_67586,O_ID_3000811,"Fellowes Personal Hanging Folder Files, Navy",12/12/2022
810,C_ID_62473,O_ID_3061684,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",17-06-2022
811,C_ID_63061,O_ID_3000813,Acme Kleen Earth Office Shears,20-07-2022
812,C_ID_45196,O_ID_3000814,"Metal Folding Chairs, Beige, 4/Carton",26-10-2022
813,C_ID_48206,O_ID_3000815,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,11/7/2022
814,C_ID_71186,O_ID_3000816,"DAX Cubicle Frames, 8-1/2 x 11",24-10-2021
815,C_ID_61801,O_ID_3000817,Tensor Computer Mounted Lamp,10/7/2022
816,C_ID_71276,O_ID_3000818,DAX Clear Channel Poster Frame,2/12/2021
817,C_ID_63461,O_ID_3000819,Acco 6 Outlet Guardian Standard Surge Suppressor,10/12/2022
818,C_ID_67586,O_ID_3000820,GBC Premium Transparent Covers with Diagonal Lined Pattern,12/3/2022
819,C_ID_62161,O_ID_3000821,GBC Instant Index System for Binding Systems,24-10-2022
820,C_ID_63141,O_ID_3000822,GBC DocuBind P400 Electric Binding System,12/12/2022
821,C_ID_65576,O_ID_3000823,Avery 485,25-09-2022
822,C_ID_64084,O_ID_3061714,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",2/6/2022
823,C_ID_64451,O_ID_3000825,Memorex Micro Travel Drive 16 GB,24-08-2022
824,C_ID_45196,O_ID_3000826,Microsoft Natural Keyboard Elite,20-09-2022
825,C_ID_47801,O_ID_3000827,Logitech Illuminated Ultrathin Keyboard with Backlighting,20-08-2022
826,C_ID_42676,O_ID_3000828,Apple iPhone 5S,1/8/2022
827,C_ID_67541,O_ID_3000829,Xerox 1956,1/8/2022
828,C_ID_64821,O_ID_3000830,"SAFCO Commercial Wire Shelving, Black",13-03-2022
829,C_ID_63576,O_ID_3000831,WD My Passport Ultra 2TB Portable External Hard Drive,27-07-2022
830,C_ID_70346,O_ID_3000832,"DataProducts Ampli Magnifier Task Lamp, Black,",3/7/2022
831,C_ID_65051,O_ID_3000833,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",19-10-2022
832,C_ID_45196,O_ID_3000834,"OIC Colored Binder Clips, Assorted Sizes",10/3/2022
833,C_ID_56677,O_ID_3062624,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,27-05-2022
834,C_ID_47871,O_ID_3000836,9-3/4 Diameter Round Wall Clock,20-08-2022
835,C_ID_63256,O_ID_3000837,Honeywell Quietcare HEPA Air Cleaner,12/11/2022
836,C_ID_66866,O_ID_3000838,Wilson Jones data.warehouse D-Ring Binders with DublLock,11/3/2022
837,C_ID_53878,O_ID_3062644,DMI Arturo Collection Mission-style Design Wood Chair,26-04-2022
838,C_ID_67541,O_ID_3000840,Self-Adhesive Address Labels for Typewriters by Universal,20-08-2022
839,C_ID_68186,O_ID_3000841,Xerox 1916,10/3/2022
840,C_ID_54298,O_ID_3062665,Maxell 4.7GB DVD-RW 3/Pack,20-04-2022
841,C_ID_65976,O_ID_3000843,Smead Adjustable Mobile File Trolley with Lockable Top,11/3/2022
842,C_ID_67881,O_ID_3000844,Memorex Micro Travel Drive 4 GB,12/4/2021
843,C_ID_65756,O_ID_3000845,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1/8/2022
844,C_ID_53318,O_ID_3062666,Memorex Micro Travel Drive 32 GB,20-04-2022
845,C_ID_64456,O_ID_3000847,Xerox 1884,3/7/2022
846,C_ID_68971,O_ID_3000848,White Computer Printout Paper by Universal,25-07-2022
847,C_ID_64091,O_ID_3000849,Staple magnet,12/4/2021
848,C_ID_62416,O_ID_3000850,Acme Box Cutter Scissors,11/11/2022
849,C_ID_56419,O_ID_3062693,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",5/6/2022
850,C_ID_62641,O_ID_3000852,Hoover WindTunnel Plus Canister Vacuum,10/3/2022
851,C_ID_62026,O_ID_3000853,Newell 329,12/11/2022
852,C_ID_65756,O_ID_3000854,Ibico Standard Transparent Covers,21-09-2022
853,C_ID_67436,O_ID_3000855,Xerox 1934,12/3/2022
854,C_ID_64801,O_ID_3000856,Southworth 25% Cotton Premium Laser Paper and Envelopes,11/3/2022
855,C_ID_62026,O_ID_3000857,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",21-09-2022
856,C_ID_65756,O_ID_3000858,Maxell 4.7GB DVD-R,24-10-2022
857,C_ID_62641,O_ID_3000859,Panasonic KX T7731-B Digital phone,10/3/2022
858,C_ID_61616,O_ID_3000860,Hon GuestStacker Chair,20-08-2022
859,C_ID_64801,O_ID_3000861,"Global Value Steno Chair, Gray",27-07-2022
860,C_ID_41986,O_ID_3000862,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",30-08-2022
861,C_ID_57265,O_ID_3062723,Belkin Standard 104 key USB Keyboard,17-06-2022
862,C_ID_62121,O_ID_3000864,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",7/3/2022
863,C_ID_62416,O_ID_3000865,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5/10/2022
864,C_ID_63956,O_ID_3000866,Boston KS Multi-Size Manual Pencil Sharpener,19-03-2022
865,C_ID_41986,O_ID_3000867,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",19-03-2022
866,C_ID_57750,O_ID_3062727,Classic Ivory Antique Telephone ZL1810,3/5/2022
867,C_ID_62076,O_ID_3000869,Akro Stacking Bins,24-01-2022
868,C_ID_62641,O_ID_3000870,Logitech Desktop MK120 Mouse and keyboard Combo,24-01-2022
869,C_ID_67436,O_ID_3000871,"Plantronics CS 50-USB - headset - Convertible, Monaural",7/3/2022
870,C_ID_67891,O_ID_3000872,"Maxell 74 Minute CD-R Spindle, 50/Pack",9/11/2022
871,C_ID_58674,O_ID_3064297,Xerox 1928,26-04-2022
872,C_ID_52373,O_ID_3064302,"Seth Thomas 13 1/2"" Wall Clock",20-05-2022
873,C_ID_25555,O_ID_3070993,Kensington 6 Outlet Guardian Standard Surge Protector,24-06-2022
874,C_ID_28470,O_ID_3071658,Staple envelope,30-04-2022
875,C_ID_62641,O_ID_3000877,Nu-Dell Float Frame 11 x 14 1/2,5/11/2022
876,C_ID_30814,O_ID_3071680,Martin Yale Chadless Opener Electric Letter Opener,5/4/2022
877,C_ID_64071,O_ID_3000879,Fellowes Superior 10 Outlet Split Surge Protector,8/8/2022
878,C_ID_66441,O_ID_3000880,Globe Weis Peel & Seel First Class Envelopes,8/8/2022
879,C_ID_61527,O_ID_3000881,Advantus Rolling Drawer Organizers,16-02-2022
880,C_ID_46424,O_ID_3074291,Avery 50,10/6/2022
881,C_ID_47595,O_ID_3074374,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",25-05-2022
882,C_ID_36825,O_ID_3074972,Binder Posts,28-06-2022
883,C_ID_55177,O_ID_3000885,Motorola Droid Maxx,18-03-2022
884,C_ID_32453,O_ID_3074975,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",22-06-2022
885,C_ID_63081,O_ID_3079230,"Iceberg OfficeWorks 42"" Round Tables",27-06-2022
886,C_ID_66788,O_ID_3079251,Xerox 1955,24-06-2022
887,C_ID_35029,O_ID_3079689,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",29-05-2022
888,C_ID_51467,O_ID_3000890,Avery Hole Reinforcements,6/1/2022
889,C_ID_61482,O_ID_3080848,Newell 328,27-06-2022
890,C_ID_56447,O_ID_3000892,"Super Bands, 12/Pack",28-03-2022
891,C_ID_61167,O_ID_3000893,Avery 494,29-03-2022
892,C_ID_63115,O_ID_3081434,Newell 325,27-06-2022
893,C_ID_64700,O_ID_3082092,Fellowes Presentation Covers for Comb Binding Machines,3/5/2022
894,C_ID_59182,O_ID_3000896,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,9/3/2022
895,C_ID_64700,O_ID_3082094,Logitech Wireless Performance Mouse MX for PC and Mac,3/5/2022
896,C_ID_66775,O_ID_3082107,Grandstream GXP1160 VoIP phone,2/4/2022
897,C_ID_70215,O_ID_3082109,Global Deluxe High-Back Manager's Chair,2/6/2022
898,C_ID_58837,O_ID_3000900,Sanford 52201 APSCO Electric Pencil Sharpener,7/10/2022
899,C_ID_58837,O_ID_3000901,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",8/8/2022
900,C_ID_53032,O_ID_3000902,Tennsco Single-Tier Lockers,16-02-2022
901,C_ID_57967,O_ID_3000903,"Seth Thomas 14"" Day/Date Wall Clock",29-03-2022
902,C_ID_57567,O_ID_3000904,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,2/2/2022
903,C_ID_52462,O_ID_3000905,Bulldog Vacuum Base Pencil Sharpener,8/2/2022
904,C_ID_55127,O_ID_3000906,Acco Translucent Poly Ring Binders,8/2/2022
905,C_ID_62975,O_ID_3082115,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,29-04-2022
906,C_ID_56587,O_ID_3000908,Avery 501,28-03-2022
907,C_ID_62980,O_ID_3082141,Round Specialty Laser Printer Labels,30-05-2022
